"id","sessionId","userId","userQuery","queryIntent","retrievedContext","sqlQuery","botResponse","responseSource","confidence","responseTime","tokensUsed","userFeedback","feedbackComment","timestamp"
"cmhsbk3ph0izemaft4pi7cwim","SESSION-0000230","cmhsbjkm6006dmaftpi1beef7","Query 230 - Information request","EQUIPMENT_STATUS","{""documents"":6,""relevance"":0.7184689374643773}",,"Response to query 230 with relevant information","DATABASE",0.7090070161790352,0,382,"NEGATIVE",,"2025-10-22T20:02:56.127Z"
"cmhsbk3pi0izfmaft1ow6coe4","SESSION-0000231","cmhsbjkm8006emafte34n8ibh","Query 231 - Information request","MAINTENANCE_SCHEDULE","{""documents"":6,""relevance"":0.9454842240242272}",,"Response to query 231 with relevant information","HYBRID",0.7851856634619185,2,1485,,,"2025-10-18T03:02:56.127Z"
"cmhsbk3pk0izgmaftoo7wqdxu","SESSION-0000232","cmhsbjkm9006fmaft68jmkvmk","Query 232 - Information request","PRODUCTION_QUERY","{""documents"":2,""relevance"":0.754026278981148}","SELECT * FROM hauling_activities WHERE ...","Response to query 232 with relevant information","DATABASE",0.840630098378504,2,1045,"POSITIVE",,"2025-11-01T22:02:56.127Z"
"cmhsbk3pl0izhmaftssjockry","SESSION-0000233","cmhsbjkma006gmaftnsbjpnxm","Query 233 - Information request","FUEL_REPORT","{""documents"":1,""relevance"":0.9343383599392013}",,"Response to query 233 with relevant information","DATABASE",0.9137651618993123,2,1468,"POSITIVE",,"2025-10-20T02:02:56.127Z"
"cmhsbk3pm0izimaftotyexkwc","SESSION-0000234","cmhsbjkmc006hmaft9ywpwnnl","Query 234 - Information request","FUEL_REPORT","{""documents"":7,""relevance"":0.8016292429335332}","SELECT * FROM hauling_activities WHERE ...","Response to query 234 with relevant information","HYBRID",0.7946669716076751,0,338,"POSITIVE","User feedback comment","2025-10-19T16:02:56.127Z"
"cmhsbk3po0izjmaftyy3cyuoz","SESSION-0000235","cmhsbjkme006imaftfgi3kj07","Query 235 - Information request","DELAY_ANALYSIS","{""documents"":7,""relevance"":0.9472941547594522}","SELECT * FROM hauling_activities WHERE ...","Response to query 235 with relevant information","DATABASE",0.9213806877726118,2,1149,"NEGATIVE",,"2025-10-19T08:02:56.127Z"
"cmhsbk3pp0izkmaftup3xancz","SESSION-0000236","cmhsbjkmf006jmaftu372cd92","Query 236 - Information request","MAINTENANCE_SCHEDULE","{""documents"":8,""relevance"":0.7690238617081546}",,"Response to query 236 with relevant information","RULE_ENGINE",0.7599393419864191,1,539,"POSITIVE",,"2025-11-08T20:02:56.127Z"
"cmhsbk3pq0izlmaftmv3lk0v5","SESSION-0000237","cmhsbjkmg006kmaft573mgszj","Query 237 - Information request","PRODUCTION_QUERY","{""documents"":5,""relevance"":0.878295995967442}",,"Response to query 237 with relevant information","DATABASE",0.8077846406350028,1,718,"POSITIVE","User feedback comment","2025-11-05T18:02:56.127Z"
"cmhsbk3ps0izmmaftpgh30658","SESSION-0000238","cmhsbjkmh006lmaftvm6qncbk","Query 238 - Information request","FUEL_REPORT","{""documents"":6,""relevance"":0.8433061497027762}",,"Response to query 238 with relevant information","ML_MODEL",0.8840557127201927,2,1129,"POSITIVE","User feedback comment","2025-10-18T06:02:56.127Z"
"cmhsbk3pu0iznmaft7rotaozn","SESSION-0000239","cmhsbjkmi006mmafthup0botm","Query 239 - Information request","MAINTENANCE_SCHEDULE","{""documents"":8,""relevance"":0.7211646967994466}",,"Response to query 239 with relevant information","DATABASE",0.9061029559573529,0,381,"POSITIVE","User feedback comment","2025-10-19T16:02:56.127Z"
"cmhsbk3pw0izomaftuhi6ggo7","SESSION-0000240","cmhsbjkmk006nmaft9l5t8lae","Query 240 - Information request","PRODUCTION_QUERY","{""documents"":10,""relevance"":0.88064076668017}","SELECT * FROM hauling_activities WHERE ...","Response to query 240 with relevant information","DATABASE",0.7573466868348402,0,387,,,"2025-10-13T03:02:56.127Z"
"cmhsbk3px0izpmaftkp6e56ho","SESSION-0000241","cmhsbjkml006omaftjyxb7d2u","Query 241 - Information request","PRODUCTION_QUERY","{""documents"":3,""relevance"":0.867226993926633}","SELECT * FROM hauling_activities WHERE ...","Response to query 241 with relevant information","DATABASE",0.9473875664365321,1,968,"POSITIVE",,"2025-10-21T04:02:56.127Z"
"cmhsbk3py0izqmaft8y11lb98","SESSION-0000242","cmhsbjkmm006pmaftwgd9d7uv","Query 242 - Information request","FUEL_REPORT","{""documents"":4,""relevance"":0.7914675725677658}",,"Response to query 242 with relevant information","HYBRID",0.7142045493090735,1,930,"NEGATIVE","User feedback comment","2025-11-04T01:02:56.127Z"
"cmhsbk3pz0izrmaftg0zs6nvu","SESSION-0000243","cmhsbjkmn006qmaftyyz757sv","Query 243 - Information request","EQUIPMENT_STATUS","{""documents"":9,""relevance"":0.8936322283283831}","SELECT * FROM hauling_activities WHERE ...","Response to query 243 with relevant information","DATABASE",0.7401561212629946,0,345,"NEGATIVE",,"2025-11-09T03:02:56.127Z"
"cmhsbk3q10izsmaft18xzrpds","SESSION-0000244","cmhsbjkmo006rmaft3r6jz3y5","Query 244 - Information request","DELAY_ANALYSIS","{""documents"":10,""relevance"":0.7907595875915268}","SELECT * FROM hauling_activities WHERE ...","Response to query 244 with relevant information","ML_MODEL",0.8994844724912996,0,409,"POSITIVE",,"2025-10-31T15:02:56.127Z"
"cmhsbk3q20iztmaftz4744te5","SESSION-0000245","cmhsbjkmp006smaft689tty5c","Query 245 - Information request","FUEL_REPORT","{""documents"":6,""relevance"":0.9092236321032127}","SELECT * FROM hauling_activities WHERE ...","Response to query 245 with relevant information","DATABASE",0.7284653807996471,1,551,"POSITIVE",,"2025-11-04T15:02:56.127Z"
"cmhsbk3q30izumaftb63aer9t","SESSION-0000246","cmhsbjkmq006tmafto8bs06u1","Query 246 - Information request","MAINTENANCE_SCHEDULE","{""documents"":3,""relevance"":0.7978890657417876}",,"Response to query 246 with relevant information","HYBRID",0.859517894454729,0,374,"POSITIVE","User feedback comment","2025-10-18T04:02:56.127Z"
"cmhsbk3q40izvmaftrjqojmdg","SESSION-0000247","cmhsbjkms006umaftim7o81x8","Query 247 - Information request","DELAY_ANALYSIS","{""documents"":3,""relevance"":0.8271869078068343}",,"Response to query 247 with relevant information","ML_MODEL",0.8208525112075251,2,1074,"NEGATIVE",,"2025-11-08T12:02:56.127Z"
"cmhsbk3q60izwmaftt6ndfp31","SESSION-0000248","cmhsbjkmt006vmaft40nvbcn1","Query 248 - Information request","FUEL_REPORT","{""documents"":9,""relevance"":0.8694654228903747}","SELECT * FROM hauling_activities WHERE ...","Response to query 248 with relevant information","DATABASE",0.7834521876820915,1,578,"NEGATIVE",,"2025-10-22T11:02:56.127Z"
"cmhsbk3q70izxmaft3n0jtl4o","SESSION-0000249","cmhsbjkmv006wmaftd5u72i84","Query 249 - Information request","FUEL_REPORT","{""documents"":4,""relevance"":0.9091369333872705}",,"Response to query 249 with relevant information","HYBRID",0.7208317221999172,1,924,"POSITIVE","User feedback comment","2025-10-24T12:02:56.127Z"
"cmhsbk3q80izymaftg2yj4dn1","SESSION-0000250","cmhsbjkmw006xmaftcdlb0cxf","Query 250 - Information request","PRODUCTION_QUERY","{""documents"":9,""relevance"":0.8147192905115013}",,"Response to query 250 with relevant information","HYBRID",0.8058448077267536,2,1235,,,"2025-10-25T15:02:56.127Z"
"cmhsbk3qa0izzmaftdsmnduvh","SESSION-0000251","cmhsbjkmx006ymaftkxoa1k9i","Query 251 - Information request","MAINTENANCE_SCHEDULE","{""documents"":3,""relevance"":0.9049805964045636}","SELECT * FROM hauling_activities WHERE ...","Response to query 251 with relevant information","DATABASE",0.861739529909705,2,1199,"NEGATIVE",,"2025-10-30T12:02:56.127Z"
"cmhsbk3qc0j00maftme77nsrk","SESSION-0000252","cmhsbjkmy006zmaftsynhm6ji","Query 252 - Information request","MAINTENANCE_SCHEDULE","{""documents"":2,""relevance"":0.7990903883299192}","SELECT * FROM hauling_activities WHERE ...","Response to query 252 with relevant information","DATABASE",0.9479325979217349,2,1267,"NEGATIVE","User feedback comment","2025-10-19T07:02:56.127Z"
"cmhsbk3qd0j01maftwtd1pmo2","SESSION-0000253","cmhsbjkn00070maftc067jvc3","Query 253 - Information request","PRODUCTION_QUERY","{""documents"":4,""relevance"":0.8144848206875999}","SELECT * FROM hauling_activities WHERE ...","Response to query 253 with relevant information","DATABASE",0.8137870111664266,2,1146,,,"2025-10-18T20:02:56.127Z"
"cmhsbk3qf0j02maftyp64hwaf","SESSION-0000254","cmhsbjkn10071maftvxlk0w0b","Query 254 - Information request","MAINTENANCE_SCHEDULE","{""documents"":2,""relevance"":0.7452633189386528}",,"Response to query 254 with relevant information","HYBRID",0.7590207831036324,1,931,"NEGATIVE","User feedback comment","2025-10-31T21:02:56.127Z"
"cmhsbk3qg0j03maftqfe3ok5r","SESSION-0000255","cmhsbjkn20072maftixw7ebhi","Query 255 - Information request","PRODUCTION_QUERY","{""documents"":8,""relevance"":0.7305460966698941}",,"Response to query 255 with relevant information","HYBRID",0.9231566137883986,2,1242,"POSITIVE","User feedback comment","2025-11-07T06:02:56.127Z"
"cmhsbk3qh0j04maft56vtbibs","SESSION-0000256","cmhsbjkn30073maftzaooeyye","Query 256 - Information request","FUEL_REPORT","{""documents"":9,""relevance"":0.726511660967524}",,"Response to query 256 with relevant information","HYBRID",0.7438200220645963,2,1344,"NEGATIVE",,"2025-10-28T15:02:56.127Z"
"cmhsbk3qj0j05maftkrz8767e","SESSION-0000257","cmhsbjkn40074maft9tlr23yv","Query 257 - Information request","DELAY_ANALYSIS","{""documents"":2,""relevance"":0.9405007906087817}",,"Response to query 257 with relevant information","DATABASE",0.7752692019714915,1,635,"NEGATIVE","User feedback comment","2025-10-17T00:02:56.127Z"
"cmhsbk3qk0j06maftj05hqclj","SESSION-0000258","cmhsbjkn50075maftqw6wptr7","Query 258 - Information request","DELAY_ANALYSIS","{""documents"":3,""relevance"":0.7235185206705737}","SELECT * FROM hauling_activities WHERE ...","Response to query 258 with relevant information","DATABASE",0.7822418486828824,1,538,"NEGATIVE",,"2025-10-11T08:02:56.127Z"
"cmhsbk3ql0j07maftge1wrpit","SESSION-0000259","cmhsbjkn60076maftff1cl7br","Query 259 - Information request","PRODUCTION_QUERY","{""documents"":10,""relevance"":0.8940680772199312}",,"Response to query 259 with relevant information","RULE_ENGINE",0.8505538321276459,1,503,,,"2025-10-17T00:02:56.127Z"
"cmhsbk3qn0j08maft9nzw6wab","SESSION-0000260","cmhsbjkn70077maftstoty3cw","Query 260 - Information request","EQUIPMENT_STATUS","{""documents"":7,""relevance"":0.8521464137720103}","SELECT * FROM hauling_activities WHERE ...","Response to query 260 with relevant information","RULE_ENGINE",0.7782246295502769,2,1018,"POSITIVE",,"2025-10-13T05:02:56.127Z"
"cmhsbk3qo0j09maftt36yugwv","SESSION-0000261","cmhsbjkn90078maftksexzvha","Query 261 - Information request","EQUIPMENT_STATUS","{""documents"":6,""relevance"":0.7003695140260544}","SELECT * FROM hauling_activities WHERE ...","Response to query 261 with relevant information","ML_MODEL",0.8588791954415829,1,633,,,"2025-10-12T02:02:56.127Z"
"cmhsbk3qq0j0amafta3yzjwx9","SESSION-0000262","cmhsbjknb0079maft61mw87hr","Query 262 - Information request","EQUIPMENT_STATUS","{""documents"":6,""relevance"":0.8641525175706084}","SELECT * FROM hauling_activities WHERE ...","Response to query 262 with relevant information","HYBRID",0.8212074190201819,1,916,"POSITIVE",,"2025-11-05T09:02:56.127Z"
"cmhsbk3qr0j0bmaftchlijgwo","SESSION-0000263","cmhsbjknc007amaftucu23fxh","Query 263 - Information request","EQUIPMENT_STATUS","{""documents"":10,""relevance"":0.8391725302676086}",,"Response to query 263 with relevant information","HYBRID",0.7136258533706656,0,376,"NEGATIVE","User feedback comment","2025-10-29T18:02:56.127Z"
"cmhsbk3qt0j0cmaft5mn9a1cs","SESSION-0000264","cmhsbjknd007bmaftrg7x1r79","Query 264 - Information request","PRODUCTION_QUERY","{""documents"":3,""relevance"":0.7780970211634685}","SELECT * FROM hauling_activities WHERE ...","Response to query 264 with relevant information","HYBRID",0.8495779112870949,0,343,"POSITIVE",,"2025-10-23T22:02:56.127Z"
"cmhsbk3qu0j0dmaftttysig38","SESSION-0000265","cmhsbjkne007cmaftbz1r0fsf","Query 265 - Information request","DELAY_ANALYSIS","{""documents"":5,""relevance"":0.7931154353250305}",,"Response to query 265 with relevant information","RULE_ENGINE",0.8920388680957287,2,1186,"POSITIVE",,"2025-11-09T01:02:56.127Z"
"cmhsbk3qv0j0emaftkck55keo","SESSION-0000266","cmhsbjknf007dmaftgalmkgkp","Query 266 - Information request","PRODUCTION_QUERY","{""documents"":10,""relevance"":0.764060645523315}",,"Response to query 266 with relevant information","DATABASE",0.7249180259729937,1,676,"POSITIVE","User feedback comment","2025-11-07T13:02:56.127Z"
"cmhsbk3qx0j0fmafteuloj7jh","SESSION-0000267","cmhsbjknh007emaftmwrodwey","Query 267 - Information request","PRODUCTION_QUERY","{""documents"":5,""relevance"":0.9403396873013132}",,"Response to query 267 with relevant information","DATABASE",0.7759097951779417,2,1184,"NEGATIVE",,"2025-10-19T10:02:56.127Z"
"cmhsbk3qy0j0gmaftunvm1tgq","SESSION-0000268","cmhsbjkni007fmaftrh9tnc62","Query 268 - Information request","FUEL_REPORT","{""documents"":9,""relevance"":0.7017635129750772}","SELECT * FROM hauling_activities WHERE ...","Response to query 268 with relevant information","DATABASE",0.7263995682142086,2,1034,"POSITIVE",,"2025-10-25T00:02:56.127Z"
"cmhsbk3qz0j0hmaftw6r0ul9v","SESSION-0000269","cmhsbjknj007gmaft3ky18qe3","Query 269 - Information request","MAINTENANCE_SCHEDULE","{""documents"":3,""relevance"":0.8519931297393444}",,"Response to query 269 with relevant information","HYBRID",0.7440686500503887,2,1015,,,"2025-10-23T17:02:56.127Z"
"cmhsbk3r00j0imafti5euty7d","SESSION-0000270","cmhsbjknk007hmafttzw71d2o","Query 270 - Information request","DELAY_ANALYSIS","{""documents"":7,""relevance"":0.7135115701747595}","SELECT * FROM hauling_activities WHERE ...","Response to query 270 with relevant information","HYBRID",0.803437789817961,1,571,,"User feedback comment","2025-11-08T14:02:56.127Z"
"cmhsbk3r20j0jmaftnlzjbm2c","SESSION-0000271","cmhsbjknm007imafts9r76rfo","Query 271 - Information request","PRODUCTION_QUERY","{""documents"":8,""relevance"":0.9280596564715065}","SELECT * FROM hauling_activities WHERE ...","Response to query 271 with relevant information","RULE_ENGINE",0.7736720978254428,1,934,"NEGATIVE",,"2025-10-11T06:02:56.127Z"
"cmhsbk3r30j0kmaftioop9nk6","SESSION-0000272","cmhsbjknn007jmaftkxw093bw","Query 272 - Information request","EQUIPMENT_STATUS","{""documents"":7,""relevance"":0.786733864044}","SELECT * FROM hauling_activities WHERE ...","Response to query 272 with relevant information","HYBRID",0.8844978895415478,2,1224,"NEGATIVE",,"2025-10-11T14:02:56.127Z"
"cmhsbk3r40j0lmaft7rla9asp","SESSION-0000273","cmhsbjknp007kmaftiq0123mp","Query 273 - Information request","EQUIPMENT_STATUS","{""documents"":2,""relevance"":0.9247262286034865}",,"Response to query 273 with relevant information","HYBRID",0.8285583677262625,0,450,"POSITIVE",,"2025-10-24T12:02:56.127Z"
"cmhsbk3r50j0mmaftrro49ieq","SESSION-0000274","cmhsbjknq007lmaft5slmpf0h","Query 274 - Information request","PRODUCTION_QUERY","{""documents"":2,""relevance"":0.8172838353620515}","SELECT * FROM hauling_activities WHERE ...","Response to query 274 with relevant information","RULE_ENGINE",0.8013919205208205,1,597,"POSITIVE","User feedback comment","2025-11-06T11:02:56.127Z"
"cmhsbk3r70j0nmaft7o9e05xt","SESSION-0000275","cmhsbjkns007mmaft8d7d06ch","Query 275 - Information request","DELAY_ANALYSIS","{""documents"":9,""relevance"":0.7241739869966077}","SELECT * FROM hauling_activities WHERE ...","Response to query 275 with relevant information","RULE_ENGINE",0.8104911886785371,2,1455,"NEGATIVE","User feedback comment","2025-10-21T02:02:56.127Z"
"cmhsbk3r90j0omaft8qr6sexy","SESSION-0000276","cmhsbjknu007nmaft9c8diqg4","Query 276 - Information request","MAINTENANCE_SCHEDULE","{""documents"":10,""relevance"":0.7360394464968028}",,"Response to query 276 with relevant information","DATABASE",0.7689265179763092,1,602,,"User feedback comment","2025-10-26T12:02:56.127Z"
"cmhsbk3ra0j0pmaftnzk0tsrf","SESSION-0000277","cmhsbjknv007omaft17ary2tr","Query 277 - Information request","EQUIPMENT_STATUS","{""documents"":1,""relevance"":0.8260125867963375}","SELECT * FROM hauling_activities WHERE ...","Response to query 277 with relevant information","DATABASE",0.7796558182519218,2,1207,"NEGATIVE","User feedback comment","2025-10-24T03:02:56.127Z"
"cmhsbk3rc0j0qmaftfodexukb","SESSION-0000278","cmhsbjknx007pmaftszam43lr","Query 278 - Information request","EQUIPMENT_STATUS","{""documents"":4,""relevance"":0.7259594943965153}",,"Response to query 278 with relevant information","RULE_ENGINE",0.9336055695186751,1,539,,,"2025-10-15T16:02:56.127Z"
"cmhsbk3rd0j0rmaft68jn1d5n","SESSION-0000279","cmhsbjknz007qmaft8bogf19j","Query 279 - Information request","PRODUCTION_QUERY","{""documents"":2,""relevance"":0.8601425884364683}",,"Response to query 279 with relevant information","HYBRID",0.702980312144956,1,677,"NEGATIVE","User feedback comment","2025-10-30T21:02:56.127Z"
"cmhsbk3re0j0smafth3bfk1ox","SESSION-0000280","cmhsbjko1007rmaftluntbkn1","Query 280 - Information request","MAINTENANCE_SCHEDULE","{""documents"":8,""relevance"":0.8965317909898154}",,"Response to query 280 with relevant information","DATABASE",0.8124357431690679,0,435,"POSITIVE","User feedback comment","2025-10-16T12:02:56.127Z"
"cmhsbk3rg0j0tmaftz25tb7mx","SESSION-0000281","cmhsbjko3007smafta5yn3nf7","Query 281 - Information request","FUEL_REPORT","{""documents"":9,""relevance"":0.727343769513124}",,"Response to query 281 with relevant information","DATABASE",0.7078906521749113,0,467,,,"2025-10-23T15:02:56.127Z"
"cmhsbk3rh0j0umaftz37so8gu","SESSION-0000282","cmhsbjko5007tmaftzuzkwy6m","Query 282 - Information request","MAINTENANCE_SCHEDULE","{""documents"":10,""relevance"":0.9262389039195111}","SELECT * FROM hauling_activities WHERE ...","Response to query 282 with relevant information","HYBRID",0.8218250834235765,1,505,"POSITIVE",,"2025-10-11T10:02:56.127Z"
"cmhsbk3ri0j0vmaftrsomfcj2","SESSION-0000283","cmhsbjko7007umaftcgj74x8h","Query 283 - Information request","FUEL_REPORT","{""documents"":3,""relevance"":0.8643315667191291}","SELECT * FROM hauling_activities WHERE ...","Response to query 283 with relevant information","ML_MODEL",0.8991109554201395,2,1029,"POSITIVE","User feedback comment","2025-11-04T14:02:56.127Z"
"cmhsbk3rj0j0wmaftbsypofd5","SESSION-0000284","cmhsbjko9007vmaftem2b5f1l","Query 284 - Information request","MAINTENANCE_SCHEDULE","{""documents"":8,""relevance"":0.7719501812065948}","SELECT * FROM hauling_activities WHERE ...","Response to query 284 with relevant information","HYBRID",0.8157363964420432,1,583,"NEGATIVE",,"2025-10-23T18:02:56.127Z"
"cmhsbk3rl0j0xmaftjb637mkm","SESSION-0000285","cmhsbjkob007wmafto0tj5sxn","Query 285 - Information request","PRODUCTION_QUERY","{""documents"":6,""relevance"":0.7797457035645063}","SELECT * FROM hauling_activities WHERE ...","Response to query 285 with relevant information","RULE_ENGINE",0.8256889926527893,1,757,"POSITIVE",,"2025-11-08T01:02:56.127Z"
