"id","scheduleNumber","vesselId","voyageNumber","loadingPort","destination","etaLoading","etsLoading","etaDestination","ataLoading","loadingStart","loadingComplete","atsLoading","ataDestination","plannedQuantity","actualQuantity","buyer","contractNumber","status","remarks","createdAt","updatedAt"
"cmhsbjskw07jmmaftdelkm0wa","SCH-0000209","cmhsbjrag06ghmaftkh2adlxh","VY-00209","Kariangau","Gresik","2025-09-18T23:02:41.615Z","2025-09-19T22:13:09.390Z","2025-09-23T01:50:16.622Z","2025-09-18T23:03:02.578Z","2025-09-19T00:21:29.170Z","2025-09-19T22:13:09.390Z",,,2381.342862775381,2325.505399624249,"PLN","CN-3193","SAILING",,"2025-11-09T23:02:42.033Z","2025-11-09T23:02:42.033Z"
"cmhsbjskz07jomaftcwllkiey","SCH-0000210","cmhsbjrah06gimaftkwzjtskm","VY-00210","Banjarmasin","Lontar","2025-11-04T23:02:41.615Z","2025-11-05T12:17:17.837Z","2025-11-06T15:25:29.347Z","2025-11-04T23:14:14.112Z","2025-11-05T00:26:24.828Z","2025-11-05T12:17:17.837Z","2025-11-05T12:11:04.064Z","2025-11-06T16:34:44.633Z",4602.973666454601,4430.328142729222,"PLN","CN-8314","CANCELLED",,"2025-11-09T23:02:42.035Z","2025-11-09T23:02:42.035Z"
"cmhsbjsl107jqmaftflz9e1ot","SCH-0000211","cmhsbjrai06gjmaftla66wvn6","VY-00211","Sangatta","Tanjung Priok","2025-10-18T23:02:41.615Z","2025-10-19T20:45:28.264Z","2025-10-20T22:11:57.991Z","2025-10-18T22:33:38.617Z","2025-10-18T23:25:39.661Z","2025-10-19T20:45:28.264Z","2025-10-19T20:08:20.938Z",,5233.288851857016,,"PT Pupuk Indonesia","CN-6275","STANDBY",,"2025-11-09T23:02:42.038Z","2025-11-09T23:02:42.038Z"
"cmhsbjsl407jsmaft58eu0lcw","SCH-0000212","cmhsbjrak06gkmaftsxbgacmq","VY-00212","Balikpapan","Merak","2025-10-23T23:02:41.615Z","2025-10-24T15:34:16.152Z","2025-10-27T12:43:40.195Z","2025-10-23T21:03:36.668Z","2025-10-23T23:52:06.712Z",,"2025-10-24T15:30:58.952Z",,3449.30216601616,3357.282989976625,"PT Steel Indonesia","CN-1743","COMPLETED",,"2025-11-09T23:02:42.040Z","2025-11-09T23:02:42.040Z"
"cmhsbjsl607jumaftvhkcjd7s","SCH-0000213","cmhsbjram06glmaftotfxbziq","VY-00213","Kariangau","Cilacap","2025-10-13T23:02:41.615Z","2025-10-14T11:25:17.018Z","2025-10-17T06:59:14.456Z","2025-10-13T21:44:46.481Z",,,"2025-10-14T11:04:28.178Z",,4228.439001984199,,"PT Semen Indonesia","CN-9290","CANCELLED",,"2025-11-09T23:02:42.043Z","2025-11-09T23:02:42.043Z"
"cmhsbjsl907jwmaftrco07ovb","SCH-0000214","cmhsbjran06gmmaft172pcnt7","VY-00214","Kariangau","Cilacap","2025-10-13T23:02:41.615Z","2025-10-14T10:07:11.299Z","2025-10-16T12:17:33.900Z",,"2025-10-14T00:32:34.473Z",,,,3126.43030813823,3026.291870331756,"PT Petrokimia","CN-6623","STANDBY",,"2025-11-09T23:02:42.045Z","2025-11-09T23:02:42.045Z"
"cmhsbjslb07jymaftip59qtyu","SCH-0000215","cmhsbjrap06gnmaftzbiubebx","VY-00215","Samarinda","Suralaya","2025-10-26T23:02:41.615Z","2025-10-27T07:47:07.091Z","2025-10-28T17:11:57.416Z","2025-10-27T00:57:25.839Z","2025-10-26T23:06:40.537Z","2025-10-27T07:47:07.091Z","2025-10-27T07:46:54.497Z","2025-10-28T16:01:00.288Z",2682.383126716509,2560.565710992932,"PT Steel Indonesia","CN-6390","STANDBY",,"2025-11-09T23:02:42.047Z","2025-11-09T23:02:42.047Z"
"cmhsbjslf07k0maft9oc5y9mt","SCH-0000216","cmhsbjraq06gomaft68re7xnd","VY-00216","Tarakan","Merak","2025-09-11T23:02:41.615Z","2025-09-12T20:59:48.944Z","2025-09-14T09:21:11.925Z","2025-09-11T22:55:58.845Z",,"2025-09-12T20:59:48.944Z",,,1975.251271597595,2002.224203434464,"PT Pupuk Indonesia","CN-1283","SAILING",,"2025-11-09T23:02:42.051Z","2025-11-09T23:02:42.051Z"
"cmhsbjsli07k2maftuz22jxrj","SCH-0000217","cmhsbjrar06gpmaftf7goaiop","VY-00217","Sangatta","Lontar","2025-09-25T23:02:41.615Z","2025-09-26T14:31:17.169Z","2025-09-28T14:47:14.984Z","2025-09-26T00:16:27.054Z",,"2025-09-26T14:31:17.169Z",,,2701.476576559212,2711.794758359229,"PT Petrokimia","CN-5917","ARRIVED",,"2025-11-09T23:02:42.054Z","2025-11-09T23:02:42.054Z"
"cmhsbjslk07k4maft3mb3x587","SCH-0000218","cmhsbjrat06gqmafttfvi0wpi","VY-00218","Samarinda","Gresik","2025-10-30T23:02:41.615Z","2025-10-31T22:45:44.097Z","2025-11-02T16:04:41.743Z","2025-10-30T23:44:10.266Z","2025-10-31T00:02:04.557Z",,,"2025-11-02T13:06:01.930Z",4416.678535734191,,"PT Semen Indonesia","CN-6402","SAILING",,"2025-11-09T23:02:42.056Z","2025-11-09T23:02:42.056Z"
"cmhsbjslm07k6mafttf4jc15r","SCH-0000219","cmhsbjrau06grmaft2m5faqv6","VY-00219","Samarinda","Paiton","2025-11-04T23:02:41.615Z","2025-11-05T12:30:04.477Z","2025-11-08T04:49:36.538Z","2025-11-05T00:39:47.206Z","2025-11-05T00:32:22.835Z",,"2025-11-05T11:50:23.769Z",,2889.461525650356,,"PT Semen Indonesia","CN-9604","ARRIVED",,"2025-11-09T23:02:42.058Z","2025-11-09T23:02:42.058Z"
"cmhsbjsln07k8maftc5dvozz6","SCH-0000220","cmhsbjrav06gsmaftzwid3ftk","VY-00220","Kariangau","Lontar","2025-09-29T23:02:41.615Z","2025-09-30T11:19:47.672Z","2025-10-01T21:21:01.192Z",,,"2025-09-30T11:19:47.672Z",,,1993.997117423258,1971.847324276834,"PLN","CN-6429","SAILING",,"2025-11-09T23:02:42.060Z","2025-11-09T23:02:42.060Z"
"cmhsbjslp07kamaft7seki52v","SCH-0000221","cmhsbjraw06gtmafts39j9c7i","VY-00221","Samarinda","Tanjung Priok","2025-10-16T23:02:41.615Z","2025-10-17T14:51:36.732Z","2025-10-19T10:31:48.522Z","2025-10-17T00:25:12.380Z","2025-10-16T23:54:30.294Z",,"2025-10-17T15:18:41.872Z",,2879.162893488698,2781.700333298553,"PT Steel Indonesia","CN-2587","SCHEDULED",,"2025-11-09T23:02:42.061Z","2025-11-09T23:02:42.061Z"
"cmhsbjslr07kcmaft9deiuxip","SCH-0000222","cmhsbjray06gumaft67s2yjj7","VY-00222","Sangatta","Merak","2025-10-17T23:02:41.615Z","2025-10-18T09:54:01.881Z","2025-10-21T09:53:23.953Z","2025-10-18T00:40:39.007Z","2025-10-17T23:35:18.372Z","2025-10-18T09:54:01.881Z","2025-10-18T10:44:10.983Z",,2695.908759572917,,"PT Pupuk Indonesia","CN-2459","DISCHARGING",,"2025-11-09T23:02:42.063Z","2025-11-09T23:02:42.063Z"
"cmhsbjslt07kemaftgss45hu3","SCH-0000223","cmhsbjraz06gvmafthx58rnh8","VY-00223","Kariangau","Cilacap","2025-10-06T23:02:41.615Z","2025-10-07T11:37:12.334Z","2025-10-11T03:55:37.277Z","2025-10-06T23:04:05.283Z",,"2025-10-07T11:37:12.334Z","2025-10-07T10:41:09.799Z","2025-10-11T02:30:55.258Z",3936.440859832079,,"PT Semen Indonesia","CN-9752","STANDBY",,"2025-11-09T23:02:42.065Z","2025-11-09T23:02:42.065Z"
"cmhsbjslv07kgmaft6ywc2tqb","SCH-0000224","cmhsbjrb006gwmaft1byogr78","VY-00224","Banjarmasin","Cilacap","2025-09-24T23:02:41.615Z","2025-09-25T20:19:24.015Z","2025-09-28T08:44:59.869Z","2025-09-24T22:40:19.029Z",,"2025-09-25T20:19:24.015Z","2025-09-25T20:10:01.832Z","2025-09-28T10:10:41.486Z",2589.163131365186,2530.477094944348,"PT Petrokimia","CN-6696","CANCELLED",,"2025-11-09T23:02:42.068Z","2025-11-09T23:02:42.068Z"
"cmhsbjslx07kimafto9d790el","SCH-0000225","cmhsbjrb206gxmaftggbunnz9","VY-00225","Muara Pantai","Lontar","2025-11-04T23:02:41.615Z","2025-11-05T19:56:18.729Z","2025-11-08T07:12:39.746Z",,"2025-11-04T23:09:09.138Z",,"2025-11-05T20:07:03.926Z","2025-11-08T05:27:45.609Z",2245.988923006498,2185.896864142833,"PT Petrokimia","CN-9282","SCHEDULED",,"2025-11-09T23:02:42.070Z","2025-11-09T23:02:42.070Z"
"cmhsbjslz07kkmaft2jnwjdkw","SCH-0000226","cmhsbjrb406gymaftpcdrkmwx","VY-00226","Banjarmasin","Suralaya","2025-09-23T23:02:41.615Z","2025-09-24T11:08:23.060Z","2025-09-27T15:04:20.350Z",,"2025-09-24T00:19:16.980Z","2025-09-24T11:08:23.060Z",,"2025-09-27T12:11:38.963Z",1817.962977970416,1806.202852147524,"PLN","CN-1680","SCHEDULED",,"2025-11-09T23:02:42.071Z","2025-11-09T23:02:42.071Z"
"cmhsbjsm107kmmaft7gqe0zj1","SCH-0000227","cmhsbjrb506gzmafts7hfq3z0","VY-00227","Samarinda","Gresik","2025-10-31T23:02:41.615Z","2025-11-01T10:10:05.765Z","2025-11-05T01:26:57.182Z","2025-10-31T22:10:55.395Z","2025-10-31T23:43:38.874Z","2025-11-01T10:10:05.765Z","2025-11-01T09:48:46.028Z","2025-11-05T02:36:22.961Z",2185.886219521387,,"PT Pupuk Indonesia","CN-3117","ARRIVED",,"2025-11-09T23:02:42.073Z","2025-11-09T23:02:42.073Z"
"cmhsbjsm407komaft78lrmr1y","SCH-0000228","cmhsbjrb606h0mafts1k0s0ib","VY-00228","Sangatta","Suralaya","2025-11-02T23:02:41.615Z","2025-11-03T08:52:02.427Z","2025-11-06T21:59:23.441Z","2025-11-02T23:53:05.652Z","2025-11-03T00:34:36.152Z","2025-11-03T08:52:02.427Z",,"2025-11-06T20:33:09.811Z",2893.384355919522,2891.644275303094,"PT Steel Indonesia","CN-1093","LOADING",,"2025-11-09T23:02:42.076Z","2025-11-09T23:02:42.076Z"
"cmhsbjsm607kqmaftd5g3tt6d","SCH-0000229","cmhsbjrb806h1maftrhnfu5e0","VY-00229","Tarakan","Gresik","2025-09-28T23:02:41.615Z","2025-09-29T20:21:04.224Z","2025-10-01T06:39:02.441Z","2025-09-28T23:01:51.011Z","2025-09-28T23:03:29.125Z","2025-09-29T20:21:04.224Z",,,1943.816681260194,,"PT Pupuk Indonesia","CN-3786","SAILING",,"2025-11-09T23:02:42.078Z","2025-11-09T23:02:42.078Z"
"cmhsbjsm807ksmaft2p8e8hae","SCH-0000230","cmhsbjrb906h2maftcmdqyrza","VY-00230","Balikpapan","Tanjung Priok","2025-10-04T23:02:41.615Z","2025-10-05T09:35:52.706Z","2025-10-08T22:12:34.532Z","2025-10-04T22:23:31.808Z","2025-10-04T23:48:10.693Z","2025-10-05T09:35:52.706Z","2025-10-05T09:06:26.627Z","2025-10-08T19:21:37.312Z",3145.453931842148,,"PT Pupuk Indonesia","CN-8055","STANDBY",,"2025-11-09T23:02:42.081Z","2025-11-09T23:02:42.081Z"
"cmhsbjsmc07kumaftiyah223y","SCH-0000231","cmhsbjrba06h3maftxj3vi5c9","VY-00231","Balikpapan","Gresik","2025-10-06T23:02:41.615Z","2025-10-07T08:54:00.592Z","2025-10-08T20:26:40.263Z","2025-10-06T23:18:45.235Z",,,"2025-10-07T08:48:06.724Z",,2802.318002818216,2757.863979013056,"PLN","CN-2484","SAILING",,"2025-11-09T23:02:42.084Z","2025-11-09T23:02:42.084Z"
"cmhsbjsme07kwmaftfo0mbv6h","SCH-0000232","cmhsbjrbb06h4maft7rw6soz5","VY-00232","Sangatta","Paiton","2025-10-21T23:02:41.615Z","2025-10-22T09:57:09.533Z","2025-10-24T20:56:55.942Z","2025-10-22T01:02:10.925Z",,,,,2401.897995155497,,"PT Petrokimia","CN-6067","ARRIVED",,"2025-11-09T23:02:42.087Z","2025-11-09T23:02:42.087Z"
"cmhsbjsmg07kymaftefvicmxp","SCH-0000233","cmhsbjrbd06h5maftua24xao4","VY-00233","Samarinda","Lontar","2025-10-31T23:02:41.615Z","2025-11-01T11:22:52.520Z","2025-11-04T12:37:49.303Z","2025-10-31T23:15:10.381Z","2025-10-31T23:02:43.409Z",,"2025-11-01T11:15:38.937Z","2025-11-04T12:05:16.889Z",1607.664416629394,,"PT Semen Indonesia","CN-8007","CANCELLED",,"2025-11-09T23:02:42.089Z","2025-11-09T23:02:42.089Z"
"cmhsbjsmi07l0maft9c44eslw","SCH-0000234","cmhsbjrbe06h6maftbzjum2hm","VY-00234","Kariangau","Merak","2025-10-15T23:02:41.615Z","2025-10-16T12:38:13.311Z","2025-10-19T08:41:05.792Z","2025-10-16T00:00:55.314Z",,,,"2025-10-19T08:08:44.720Z",2213.154639413908,2156.952850462594,"PT Semen Indonesia","CN-9550","STANDBY",,"2025-11-09T23:02:42.091Z","2025-11-09T23:02:42.091Z"
"cmhsbjsml07l2maftg7267upr","SCH-0000235","cmhsbjrbf06h7maft4oyspqg3","VY-00235","Sangatta","Suralaya","2025-11-02T23:02:41.615Z","2025-11-03T21:57:38.549Z","2025-11-06T04:41:38.696Z","2025-11-02T21:39:23.878Z","2025-11-03T00:36:16.143Z",,"2025-11-03T22:49:20.734Z",,4517.444020833611,4519.920092029863,"PLN","CN-6437","STANDBY",,"2025-11-09T23:02:42.093Z","2025-11-09T23:02:42.093Z"
"cmhsbjsmm07l4maftmmzqtocu","SCH-0000236","cmhsbjrbg06h8maftv739pj0s","VY-00236","Banjarmasin","Tanjung Priok","2025-10-17T23:02:41.615Z","2025-10-18T07:55:23.791Z","2025-10-19T14:17:34.916Z",,"2025-10-17T23:50:16.263Z",,"2025-10-18T08:10:15.516Z",,4608.775944859578,4462.788839815858,"PT Petrokimia","CN-4976","ARRIVED",,"2025-11-09T23:02:42.095Z","2025-11-09T23:02:42.095Z"
"cmhsbjsmo07l6maft0kssbmfm","SCH-0000237","cmhsbjrbi06h9maftjjnkrz8c","VY-00237","Sangatta","Gresik","2025-09-21T23:02:41.615Z","2025-09-22T10:08:32.637Z","2025-09-24T12:12:07.484Z","2025-09-21T22:54:55.049Z","2025-09-22T00:39:14.431Z","2025-09-22T10:08:32.637Z","2025-09-22T10:17:32.986Z","2025-09-24T14:35:02.584Z",2066.205304535151,1990.620823001173,"PLN","CN-9661","DISCHARGING",,"2025-11-09T23:02:42.097Z","2025-11-09T23:02:42.097Z"
"cmhsbjsmq07l8maftloh95fad","SCH-0000238","cmhsbjrbk06hamaftqtntzdzh","VY-00238","Kariangau","Lontar","2025-10-27T23:02:41.615Z","2025-10-28T15:14:18.361Z","2025-10-30T10:05:50.458Z","2025-10-27T21:39:27.448Z","2025-10-27T23:14:37.717Z","2025-10-28T15:14:18.361Z","2025-10-28T15:45:44.571Z",,3368.86503788044,,"PT Semen Indonesia","CN-8962","CANCELLED",,"2025-11-09T23:02:42.099Z","2025-11-09T23:02:42.099Z"
"cmhsbjsmt07lamaft87bpukgm","SCH-0000239","cmhsbjrbl06hbmaftaspymdii","VY-00239","Tarakan","Gresik","2025-09-14T23:02:41.615Z","2025-09-15T10:38:13.527Z","2025-09-17T16:55:02.087Z","2025-09-14T23:14:44.712Z","2025-09-14T23:50:15.672Z","2025-09-15T10:38:13.527Z","2025-09-15T10:20:24.786Z","2025-09-17T15:19:34.708Z",2242.349712894438,2243.473296119225,"PT Petrokimia","CN-7012","COMPLETED",,"2025-11-09T23:02:42.101Z","2025-11-09T23:02:42.101Z"
"cmhsbjsmu07lcmaft9b6741of","SCH-0000240","cmhsbjrbm06hcmaftje7qyvbh","VY-00240","Muara Pantai","Suralaya","2025-10-05T23:02:41.615Z","2025-10-06T12:39:32.675Z","2025-10-10T01:09:28.787Z",,"2025-10-06T00:49:40.094Z","2025-10-06T12:39:32.675Z","2025-10-06T11:52:21.069Z",,4016.529979339959,,"PT Petrokimia","CN-2632","DISCHARGING",,"2025-11-09T23:02:42.103Z","2025-11-09T23:02:42.103Z"
"cmhsbjsmw07lemaft9g5tjmo1","SCH-0000241","cmhsbjrbo06hdmaftczh5dpfw","VY-00241","Banjarmasin","Lontar","2025-09-13T23:02:41.615Z","2025-09-14T10:35:08.580Z","2025-09-15T10:51:38.177Z","2025-09-13T23:09:05.484Z",,"2025-09-14T10:35:08.580Z","2025-09-14T09:59:37.840Z","2025-09-15T12:54:11.077Z",3203.295846367875,,"PT Steel Indonesia","CN-6245","SAILING",,"2025-11-09T23:02:42.104Z","2025-11-09T23:02:42.104Z"
"cmhsbjsmx07lgmaftnz1rmhge","SCH-0000242","cmhsbjrbp06hemaft3yzufkbk","VY-00242","Tanjung Bara","Merak","2025-10-19T23:02:41.615Z","2025-10-20T16:00:47.437Z","2025-10-22T14:23:38.206Z",,"2025-10-19T23:29:12.584Z","2025-10-20T16:00:47.437Z",,,3049.378450255566,,"PT Steel Indonesia","CN-8009","COMPLETED",,"2025-11-09T23:02:42.106Z","2025-11-09T23:02:42.106Z"
"cmhsbjsmz07limaft78j13g1e","SCH-0000243","cmhsbjrbq06hfmaft2z21f6zg","VY-00243","Muara Pantai","Gresik","2025-09-19T23:02:41.615Z","2025-09-20T20:48:14.510Z","2025-09-24T17:49:15.297Z","2025-09-20T00:32:17.485Z",,"2025-09-20T20:48:14.510Z","2025-09-20T20:42:26.068Z",,2274.775700265886,,"PT Steel Indonesia","CN-2794","ARRIVED",,"2025-11-09T23:02:42.107Z","2025-11-09T23:02:42.107Z"
"cmhsbjsn007lkmaftyykg13a6","SCH-0000244","cmhsbjrbs06hgmaftqyh53ydj","VY-00244","Muara Pantai","Suralaya","2025-11-09T23:02:41.615Z","2025-11-10T08:18:42.325Z","2025-11-13T00:50:38.428Z",,"2025-11-10T00:16:31.268Z",,"2025-11-10T09:03:21.174Z",,4314.008470551137,4137.318896367866,"PT Petrokimia","CN-8430","SAILING",,"2025-11-09T23:02:42.109Z","2025-11-09T23:02:42.109Z"
"cmhsbjsn207lmmaftxqq238ev","SCH-0000245","cmhsbjrbt06hhmaftajtzy7l2","VY-00245","Sangatta","Lontar","2025-10-02T23:02:41.615Z","2025-10-03T18:08:27.289Z","2025-10-06T19:17:17.330Z","2025-10-02T23:55:27.368Z","2025-10-03T00:52:47.769Z",,"2025-10-03T18:13:36.871Z",,3040.452011434546,2989.976011255941,"PT Steel Indonesia","CN-4644","LOADING",,"2025-11-09T23:02:42.110Z","2025-11-09T23:02:42.110Z"
"cmhsbjsn407lomaftgtu7ov96","SCH-0000246","cmhsbjrbu06himaftqvom4xvx","VY-00246","Tanjung Bara","Lontar","2025-10-05T23:02:41.615Z","2025-10-06T11:35:29.380Z","2025-10-08T08:14:27.501Z","2025-10-05T21:35:33.730Z","2025-10-06T00:38:21.677Z",,"2025-10-06T12:23:23.540Z",,3898.44145226587,,"PT Petrokimia","CN-4986","DISCHARGING",,"2025-11-09T23:02:42.112Z","2025-11-09T23:02:42.112Z"
"cmhsbjsn507lqmaftuh45gk2t","SCH-0000247","cmhsbjrbv06hjmaftam9rh9ib","VY-00247","Muara Pantai","Lontar","2025-10-22T23:02:41.615Z","2025-10-23T08:37:39.659Z","2025-10-25T12:45:26.041Z","2025-10-22T21:59:03.654Z","2025-10-23T00:06:34.783Z",,"2025-10-23T09:00:44.579Z",,4998.4711713099,4875.876581055996,"PT Semen Indonesia","CN-1013","LOADING",,"2025-11-09T23:02:42.114Z","2025-11-09T23:02:42.114Z"
"cmhsbjsn707lsmaftrnf0krc6","SCH-0000248","cmhsbjrbx06hkmaftmtd416ze","VY-00248","Samarinda","Gresik","2025-09-12T23:02:41.615Z","2025-09-13T21:33:57.450Z","2025-09-15T17:12:53.723Z","2025-09-12T23:19:50.694Z",,,,,4605.482329548375,,"PT Pupuk Indonesia","CN-1693","ARRIVED",,"2025-11-09T23:02:42.116Z","2025-11-09T23:02:42.116Z"
"cmhsbjsna07lumaft3ff7r2k4","SCH-0000249","cmhsbjrby06hlmaftx8g399x2","VY-00249","Balikpapan","Cilacap","2025-10-30T23:02:41.615Z","2025-10-31T17:01:05.238Z","2025-11-02T02:52:00.245Z","2025-10-30T22:38:34.833Z","2025-10-31T00:27:40.739Z",,,,1706.15521316444,,"PT Petrokimia","CN-4738","ARRIVED",,"2025-11-09T23:02:42.118Z","2025-11-09T23:02:42.118Z"
"cmhsbjsnc07lwmaftmusvipim","SCH-0000250","cmhsbjrc006hmmaftkwut0j0t","VY-00250","Sangatta","Gresik","2025-10-16T23:02:41.615Z","2025-10-17T22:08:49.897Z","2025-10-21T05:20:18.201Z",,,,"2025-10-17T22:36:12.171Z","2025-10-21T03:51:14.136Z",2373.147214689598,2403.274345479777,"PT Steel Indonesia","CN-7504","LOADING",,"2025-11-09T23:02:42.120Z","2025-11-09T23:02:42.120Z"
"cmhsbjsnd07lymaft1cd1oso8","SCH-0000251","cmhsbjrc106hnmaft9hda7eav","VY-00251","Sangatta","Lontar","2025-09-12T23:02:41.615Z","2025-09-13T22:06:47.772Z","2025-09-16T00:58:39.021Z","2025-09-12T23:40:01.395Z","2025-09-12T23:11:41.179Z",,"2025-09-13T21:37:00.233Z",,4887.497821227235,,"PT Steel Indonesia","CN-7228","DISCHARGING",,"2025-11-09T23:02:42.122Z","2025-11-09T23:02:42.122Z"
"cmhsbjsnf07m0maftqlckapwb","SCH-0000252","cmhsbjrc306homaft0ykl7gcv","VY-00252","Kariangau","Cilacap","2025-10-05T23:02:41.615Z","2025-10-06T13:07:05.577Z","2025-10-09T00:33:37.773Z","2025-10-06T00:16:44.154Z","2025-10-05T23:53:22.037Z","2025-10-06T13:07:05.577Z",,"2025-10-09T01:46:42.220Z",2472.05679416572,,"PT Petrokimia","CN-6388","SAILING",,"2025-11-09T23:02:42.123Z","2025-11-09T23:02:42.123Z"
"cmhsbjsnh07m2mafto89l59h7","SCH-0000253","cmhsbjrc406hpmaftk9okaeub","VY-00253","Sangatta","Merak","2025-10-10T23:02:41.615Z","2025-10-11T16:59:19.606Z","2025-10-14T07:37:29.586Z",,"2025-10-11T00:56:05.945Z",,"2025-10-11T17:53:34.591Z","2025-10-14T07:13:03.388Z",2292.02218774444,2298.249373531399,"PLN","CN-8491","SCHEDULED",,"2025-11-09T23:02:42.125Z","2025-11-09T23:02:42.125Z"
"cmhsbjsni07m4maftd4qrqy22","SCH-0000254","cmhsbjrc506hqmaftk90t1nun","VY-00254","Muara Pantai","Gresik","2025-09-16T23:02:41.615Z","2025-09-17T18:58:05.420Z","2025-09-19T15:48:00.811Z","2025-09-16T21:28:33.376Z","2025-09-16T23:18:19.298Z","2025-09-17T18:58:05.420Z",,,1760.204285287435,1704.613557009475,"PT Steel Indonesia","CN-7858","CANCELLED",,"2025-11-09T23:02:42.127Z","2025-11-09T23:02:42.127Z"
"cmhsbjsnk07m6maftaalbk409","SCH-0000255","cmhsbjrc606hrmaft36a2hkbd","VY-00255","Kariangau","Paiton","2025-09-24T23:02:41.615Z","2025-09-25T07:59:11.880Z","2025-09-27T09:27:40.271Z","2025-09-25T00:38:26.161Z","2025-09-25T00:18:40.462Z","2025-09-25T07:59:11.880Z","2025-09-25T07:29:52.975Z","2025-09-27T11:03:21.445Z",1783.66100797129,1719.501583914896,"PLN","CN-6476","SAILING",,"2025-11-09T23:02:42.128Z","2025-11-09T23:02:42.128Z"
"cmhsbjsnl07m8maftoxhg91db","SCH-0000256","cmhsbjrc806hsmaftsaltr2vu","VY-00256","Balikpapan","Gresik","2025-10-03T23:02:41.615Z","2025-10-04T16:26:43.037Z","2025-10-07T04:09:44.618Z","2025-10-03T22:57:50.293Z",,,"2025-10-04T16:38:11.437Z",,4478.576847351293,,"PT Steel Indonesia","CN-9312","LOADING",,"2025-11-09T23:02:42.130Z","2025-11-09T23:02:42.130Z"
"cmhsbjsnn07mamaftn2zembq3","SCH-0000257","cmhsbjrc906htmaftdgto20yj","VY-00257","Tanjung Bara","Lontar","2025-10-09T23:02:41.615Z","2025-10-10T18:25:56.112Z","2025-10-14T18:24:45.501Z","2025-10-10T00:45:18.142Z","2025-10-10T00:45:31.393Z","2025-10-10T18:25:56.112Z","2025-10-10T18:43:30.869Z",,2412.231749215076,2324.710402307682,"PT Petrokimia","CN-1883","COMPLETED",,"2025-11-09T23:02:42.132Z","2025-11-09T23:02:42.132Z"
"cmhsbjsnp07mcmaftfxyqzi3v","SCH-0000258","cmhsbjrca06humaftjbdditdw","VY-00258","Kariangau","Gresik","2025-10-10T23:02:41.615Z","2025-10-11T14:47:41.039Z","2025-10-13T14:53:45.771Z","2025-10-10T22:59:31.492Z","2025-10-11T00:07:24.237Z","2025-10-11T14:47:41.039Z",,,3362.49455283975,3412.560094609311,"PT Pupuk Indonesia","CN-2683","ARRIVED",,"2025-11-09T23:02:42.134Z","2025-11-09T23:02:42.134Z"
"cmhsbjsnr07memaftb94jp1gr","SCH-0000259","cmhsbjrcc06hvmafthkxipzot","VY-00259","Tanjung Bara","Paiton","2025-09-30T23:02:41.615Z","2025-10-01T12:09:50.504Z","2025-10-03T22:47:40.978Z",,"2025-09-30T23:31:44.340Z",,,,3484.905944258312,,"PLN","CN-6234","DISCHARGING",,"2025-11-09T23:02:42.136Z","2025-11-09T23:02:42.136Z"
"cmhsbjsnt07mgmaft6io112f1","SCH-0000260","cmhsbjrcd06hwmaftk9reaxq1","VY-00260","Banjarmasin","Gresik","2025-11-02T23:02:41.615Z","2025-11-03T10:28:42.845Z","2025-11-06T23:35:13.187Z","2025-11-03T00:47:25.228Z","2025-11-02T23:12:52.633Z",,"2025-11-03T11:03:39.073Z",,4703.561662922496,4831.758330517792,"PT Steel Indonesia","CN-1446","LOADING",,"2025-11-09T23:02:42.137Z","2025-11-09T23:02:42.137Z"
"cmhsbjsnu07mimaftptg92bv4","SCH-0000261","cmhsbjrcf06hxmaftb57fe9bc","VY-00261","Tanjung Bara","Lontar","2025-10-15T23:02:41.615Z","2025-10-16T18:23:18.809Z","2025-10-19T15:31:33.425Z",,,"2025-10-16T18:23:18.809Z","2025-10-16T18:03:44.726Z","2025-10-19T12:48:09.264Z",5269.880631961752,,"PT Semen Indonesia","CN-1872","SAILING",,"2025-11-09T23:02:42.139Z","2025-11-09T23:02:42.139Z"
"cmhsbjsnw07mkmaftrb07qafm","SCH-0000262","cmhsbjrch06hymaft2j4rkf6p","VY-00262","Tarakan","Cilacap","2025-09-12T23:02:41.615Z","2025-09-13T10:12:36.638Z","2025-09-16T03:45:23.490Z","2025-09-12T23:19:23.111Z",,"2025-09-13T10:12:36.638Z","2025-09-13T10:42:29.001Z","2025-09-16T03:26:07.441Z",2163.95021933368,2099.715807392114,"PT Semen Indonesia","CN-3169","SCHEDULED",,"2025-11-09T23:02:42.140Z","2025-11-09T23:02:42.140Z"
"cmhsbjsnx07mmmaft24cstcvl","SCH-0000263","cmhsbjrci06hzmaftd3rfx7m5","VY-00263","Kariangau","Gresik","2025-10-31T23:02:41.615Z","2025-11-01T22:28:25.536Z","2025-11-05T09:24:57.734Z","2025-11-01T00:53:23.656Z","2025-11-01T00:42:56.181Z","2025-11-01T22:28:25.536Z","2025-11-01T22:04:41.676Z","2025-11-05T11:33:25.414Z",2852.810097041837,,"PT Steel Indonesia","CN-2346","SAILING",,"2025-11-09T23:02:42.142Z","2025-11-09T23:02:42.142Z"
